millis a_x a_y a_z f
597142 -1.91 0.68 0.83 0
597145 -1.61 0.10 0.83 0
597149 -1.61 0.10 0.83 0
597153 -1.61 0.10 0.83 0
597157 -1.61 0.10 0.83 0
597161 -1.61 0.15 0.98 0
597165 -1.61 0.15 0.98 0
597169 -1.61 0.15 0.98 0
597172 -1.61 0.15 0.98 0
597176 -1.61 0.15 0.98 0
597180 -0.83 0.49 0.98 2142
597184 -0.88 0.49 0.98 3711
597187 -0.88 0.49 0.98 3760
597191 -0.88 0.49 0.98 3955
597195 -0.88 0.49 0.98 4095
597199 -0.88 8.30 -2.64 4095
597202 2.69 8.55 -2.64 4095
597206 2.69 8.55 -2.64 4095
597210 2.69 8.55 -2.64 4095
597214 2.69 8.55 -2.64 4095
597218 8.94 6.99 -3.13 4095
597221 8.94 6.69 -3.13 4095
597225 8.94 6.69 -3.13 4095
597229 8.94 6.69 -3.13 4095
597233 8.94 6.69 -3.13 4095
597237 0.34 -6.11 3.52 4095
597240 0.64 -6.11 3.52 4095
597244 0.64 -6.11 3.52 4095
597248 0.64 -6.11 3.52 4095
597252 0.64 -6.11 3.52 4095
597257 1.42 -0.93 2.25 4095
597260 1.42 -0.93 2.25 4095
597326 -0.24 1.51 -0.73 2603
597330 -0.24 1.51 -1.51 2128
597334 -2.59 1.27 -0.98 1673
597338 -2.59 1.27 -0.98 1098
597342 -2.59 1.27 -0.98 864
597346 -2.59 1.27 -0.98 853
597349 -2.59 1.27 1.03 690
597353 0.78 0.78 1.03 582
597357 0.78 0.78 1.03 445
597361 0.78 0.78 1.03 444
597365 0.78 0.78 1.03 404
597368 0.78 0.78 1.56 399
597372 0.59 0.68 1.56 365
597376 0.59 0.68 1.56 345
597440 -0.20 1.27 0.24 102
597444 -0.20 1.27 0.24 127
597448 -0.20 0.93 0.68 105
597452 -0.20 0.93 0.68 171
597455 -0.20 0.93 0.68 209
597459 -0.20 0.93 0.68 215
597463 -0.20 0.93 0.64 217
597467 -0.05 0.73 0.64 189
597471 -0.05 0.73 0.64 205
597475 -0.05 0.73 0.64 192
597478 -0.05 0.73 0.64 210
597483 -0.05 0.73 0.44 206
597486 -0.24 0.88 0.44 205
597490 -0.24 0.88 0.44 208
597494 -0.24 0.88 0.44 206
597498 -0.24 0.88 0.44 87
597502 -0.24 0.88 0.54 66
597505 -0.34 0.68 0.54 47
597509 -0.34 0.68 0.54 0
597513 -0.34 0.68 0.54 0
597517 -0.34 0.68 0.54 0
597521 -0.34 0.68 0.78 0
597524 -0.49 0.59 0.78 0
597528 -0.49 0.59 0.78 0
597532 -0.49 0.59 0.78 0
597536 -0.49 0.59 0.78 0
597540 -0.49 0.59 0.78 0
597544 -0.29 0.49 0.78 0
597548 -0.29 0.49 0.78 0
597552 -0.29 0.49 0.78 0
597556 -0.29 0.49 0.78 0
597559 -0.29 0.34 0.78 0
597563 -0.59 0.34 0.78 0
597567 -0.59 0.34 0.78 0
597571 -0.59 0.34 0.78 0
597575 -0.59 0.34 0.78 0
597579 -0.59 0.59 0.73 0
597583 -0.64 0.59 0.73 0
597586 -0.64 0.59 0.73 0
597590 -0.64 0.59 0.73 0
597594 -0.64 0.59 0.73 0
597598 -0.88 0.49 0.73 0
597602 -0.88 0.49 0.73 0
597606 -0.88 0.49 0.73 0
597610 -0.88 0.49 0.73 0
597613 -0.88 0.49 0.73 0
597617 -1.07 0.49 0.54 0
597621 -1.07 0.49 0.54 0
597625 -1.07 0.49 0.54 0
597629 -1.07 0.49 0.54 0
597633 -1.07 0.49 0.54 0
597636 -1.03 0.54 0.64 0
597640 -1.03 0.54 0.64 0
597644 -1.03 0.54 0.64 0
597648 -1.03 0.54 0.64 0
597652 -1.03 0.54 0.64 0
597656 -1.22 0.49 0.39 0
597660 -1.22 0.49 0.39 0
597663 -1.22 0.49 0.39 0
597667 -1.22 0.49 0.39 0
597678 -1.22 0.39 0.64 0
597681 -1.22 0.39 0.64 0
597687 -1.22 0.39 0.64 0
597691 -1.22 0.39 0.64 0
597695 -1.27 0.29 0.64 0
597698 -1.27 0.29 0.64 0
597702 -1.27 0.29 0.64 0
597706 -1.27 0.29 0.64 0
597710 -1.27 0.29 1.42 0
597714 -0.93 -0.05 0.83 0
597717 -0.93 -0.05 0.83 0
597721 -0.93 -0.05 0.83 0
597725 -0.93 -0.05 0.83 0
597729 -0.93 -0.05 0.83 0
597733 -1.03 0.10 0.93 0
597736 -1.03 0.10 0.93 0
597740 -1.03 0.10 0.93 0
597790 -0.98 0.29 0.64 0
597794 -0.98 0.29 0.64 0
597797 -0.98 0.29 0.64 0
597801 -0.98 0.29 0.64 0
597805 -0.98 0.29 0.78 0
597809 -0.73 0.20 0.78 0
597813 -0.73 0.20 0.78 0
597817 -0.73 0.20 0.78 0
597821 -0.73 0.20 0.78 0
597825 -0.73 0.20 0.88 0
597829 -0.83 0.20 0.88 0
597832 -0.83 0.20 0.88 0
597836 -0.83 0.20 0.88 0
597840 -0.83 0.20 0.88 0
597844 -0.83 0.20 0.88 0
597848 -0.83 0.29 0.88 0
597852 -0.83 0.29 0.88 0
597855 -0.83 0.29 0.88 0
597859 -0.83 0.29 0.88 0
597863 -0.83 0.29 0.73 0
597867 -1.03 0.20 0.73 0
597871 -1.03 0.20 0.73 0
597874 -1.03 0.20 0.73 0
597878 -1.03 0.20 0.73 0
597883 -1.03 -0.05 0.98 0
597886 -1.07 -0.05 0.98 0
597890 -1.07 -0.05 0.98 0
597894 -1.07 -0.05 0.98 0
597898 -1.07 -0.05 0.98 0
597902 -0.88 0.15 0.83 0
597906 -0.88 0.15 0.83 0
597910 -0.88 0.15 0.83 0
597914 -0.88 0.15 0.83 0
597918 -0.88 0.15 0.83 0
597922 -1.03 0.15 0.78 0
597926 -1.03 0.15 0.78 0
597930 -1.03 0.15 0.78 0
597934 -1.03 0.15 0.78 0
597937 -1.03 0.15 0.78 0
597941 -0.93 0.15 1.07 0
597945 -0.93 0.15 1.07 0
597949 -0.93 0.15 1.07 0
597953 -0.93 0.15 1.07 0
597957 -0.93 0.15 1.07 0
597961 -1.17 0.10 1.27 0
597964 -1.17 0.10 1.27 0
597968 -1.17 0.10 1.27 0
597972 -1.17 0.10 1.27 0
597976 -1.17 0.10 0.88 0
597980 -1.27 0.29 0.88 0
597983 -1.27 0.29 0.88 0
597987 -1.27 0.29 0.88 0
597991 -1.27 0.29 0.88 0
597995 -1.27 0.29 1.27 0
597999 -1.17 -0.05 1.27 0
598003 -1.17 -0.05 1.27 0
598007 -1.17 -0.05 1.27 0
598011 -1.17 -0.05 1.27 0
598014 -1.17 -0.05 1.07 0
598018 -1.17 -0.10 1.07 0
598022 -1.17 -0.10 1.07 0
598026 -1.17 -0.10 1.07 0
598030 -1.17 -0.10 1.07 0
598034 -1.17 -0.10 0.83 0
598038 -1.51 -0.15 0.83 0
598042 -1.51 -0.15 0.83 0
598045 -1.51 -0.15 0.83 0
598049 -1.51 -0.15 0.83 0
598053 -1.51 -0.10 0.78 0
598057 -1.47 -0.10 0.78 0
598061 -1.47 -0.10 0.78 0
598065 -1.47 -0.10 0.78 0
598069 -1.47 -0.10 0.78 0
598073 -1.66 -0.05 0.68 0
598077 -1.66 -0.05 0.68 0
598081 -1.66 -0.05 0.68 0
598084 -1.66 -0.05 0.68 0
598088 -1.66 -0.05 0.68 0
598092 -1.42 0.05 0.73 0
598096 -1.42 0.05 0.73 0
598100 -1.42 0.05 0.73 0
598104 -1.42 0.05 0.73 0
598107 -1.42 0.05 0.73 0
598111 -1.27 0.05 0.83 0
598115 -1.27 0.05 0.83 0
598119 -1.27 0.05 0.83 0
598233 4.89 -2.59 0.00 4095
598236 4.89 -2.59 0.00 4095
598240 4.89 -2.59 0.00 4095
598244 0.34 -4.89 2.39 4095
598248 0.34 -4.89 2.39 4095
598252 0.34 -4.89 2.39 4095
598256 0.34 -4.89 2.39 4095
598259 0.34 -4.89 2.39 4095
598263 1.42 1.03 1.76 4095
598267 1.42 1.03 1.76 4095
598271 1.42 1.03 1.76 4095
598302 -0.10 0.59 -0.15 3066
598306 -0.10 0.59 -0.15 2864
598310 -0.10 0.59 -0.15 2466
598314 -0.10 0.59 -0.15 2155
598318 -0.10 0.59 -0.24 1943
598322 -1.07 0.39 -0.24 1615
598326 -1.07 0.39 -0.24 1195
598330 -1.07 0.39 -0.24 858
598333 -1.07 0.39 -0.24 739
598337 -1.07 0.39 0.34 711
598341 -0.05 1.81 0.34 589
598345 -0.05 1.81 0.34 703
598349 -0.05 1.81 0.34 593
598353 -0.05 1.81 0.34 437
598357 -0.05 0.24 1.03 496
598360 0.88 0.29 1.03 462
598364 0.88 0.29 1.03 432
598368 0.88 0.29 1.03 323
598372 0.88 0.29 1.03 338
598376 0.10 0.24 0.59 381
598380 0.44 0.24 0.59 336
598384 0.44 0.24 0.59 272
598387 0.44 0.24 0.59 272
598391 0.44 0.24 0.59 288
598395 0.44 0.54 0.73 352
598399 0.54 0.54 0.73 350
598403 0.54 0.54 0.73 317
598407 0.54 0.54 0.73 305
598411 0.54 0.54 0.73 268
598415 0.24 1.17 0.54 293
598425 0.24 1.17 0.54 199
598429 0.24 1.17 0.54 227
598433 0.24 1.17 0.44 209
598436 0.20 0.93 0.44 209
598440 0.20 0.93 0.44 170
598444 0.20 0.93 0.44 142
598448 0.20 0.93 0.44 167
598452 0.20 0.93 0.44 169
598455 0.10 0.88 0.44 126
598459 0.10 0.88 0.44 105
598463 0.10 0.88 0.44 95
598467 0.10 0.88 0.44 83
598471 -0.68 0.93 0.39 83
598475 -0.20 0.93 0.39 80
598478 -0.20 0.93 0.39 80
598482 -0.20 0.93 0.39 52
598486 -0.20 0.93 0.39 112
598490 -0.20 1.03 0.44 32
598639 -1.12 0.59 0.29 0
598644 -1.07 0.29 0.78 0
598648 -1.07 0.29 0.78 0
598652 -1.07 0.29 0.78 0
598656 -1.07 0.29 0.78 0
598660 -1.07 0.29 0.49 0
598664 -1.32 0.29 0.49 0
598668 -1.32 0.29 0.49 0
598671 -1.32 0.29 0.49 0
598675 -1.32 0.29 0.49 0
598679 -1.32 0.29 0.44 0
598683 -1.27 0.24 0.44 0
598687 -1.27 0.24 0.44 0
598691 -1.27 0.24 0.44 0
598695 -1.27 0.24 0.44 0
598698 -1.27 0.24 0.78 0
598702 -1.03 0.29 0.78 0
598706 -1.03 0.29 0.78 0
598710 -1.03 0.29 0.78 0
598714 -1.03 0.29 0.78 0
598717 -1.03 0.29 0.93 0
598721 -1.03 0.24 0.93 0
598725 -1.03 0.24 0.93 0
598729 -1.03 0.24 0.93 0
598733 -1.03 0.24 0.93 0
598737 -1.03 0.39 0.98 0
598740 -0.88 0.39 0.98 0
598744 -0.88 0.39 0.98 0
598748 -0.88 0.39 0.98 0
598752 -0.88 0.39 0.98 0
598756 -0.73 0.44 0.64 0
598760 -0.73 0.44 0.64 0
598764 -0.73 0.44 0.64 0
598768 -0.73 0.44 0.64 0
598772 -0.73 0.44 0.64 0
598775 -0.78 0.54 0.83 0
598779 -0.78 0.54 0.83 0
598783 -0.78 0.54 0.83 0
598787 -0.78 0.54 0.83 0
598791 -0.78 0.54 0.83 0
598795 -0.73 0.39 0.98 0
598798 -0.73 0.39 0.98 0
598802 -0.73 0.39 0.98 0
598806 -0.73 0.39 0.98 0
598810 -0.73 0.39 0.98 0
598814 -0.78 0.49 1.22 0
598817 -0.78 0.49 1.22 0
598821 -0.78 0.49 1.22 0
598825 -0.78 0.49 1.22 0
598829 -0.78 0.49 1.22 0
598832 -0.88 0.54 1.12 0
598836 -0.88 0.54 1.12 0
598840 -0.88 0.54 1.12 0
598844 -0.88 0.54 1.12 0
598848 -0.88 0.54 1.12 0
598851 -1.03 0.24 0.98 0
598855 -1.03 0.24 0.98 0
598859 -1.03 0.24 0.98 0
598863 -1.03 0.24 0.98 0
598867 -1.03 0.24 0.98 0
598871 -0.78 0.44 1.22 0
598875 -0.78 0.44 1.22 0
598878 -0.78 0.44 1.22 0
598882 -0.78 0.44 1.22 0
598886 -0.78 0.44 1.22 0
598890 -0.83 0.34 1.03 0
598893 -0.83 0.34 1.03 0
598911 -1.03 0.49 1.03 0
598915 -1.03 0.49 1.03 0
598919 -1.03 0.49 1.03 0
598923 -1.03 0.49 1.03 0
598926 -1.03 0.49 0.88 0
598930 -0.98 0.20 0.88 0
598934 -0.98 0.20 0.88 0
598938 -0.98 0.20 0.88 0
598942 -0.98 0.20 0.88 0
598946 -1.03 0.05 1.07 0
598950 -1.03 0.05 1.07 0
598954 -1.03 0.05 1.07 0
598958 -1.03 0.05 1.07 0
598962 -1.03 0.05 1.07 0
598966 -1.07 0.05 0.83 0
598969 -1.07 0.05 0.83 0
598973 -1.07 0.05 0.83 0
598977 -1.07 0.05 0.83 0
598981 -1.07 0.05 0.83 0
598985 -1.32 0.10 0.98 0
598989 -1.32 0.10 0.98 0
598994 -1.32 0.10 0.98 0
598998 -1.32 0.10 0.98 0
599011 -1.42 0.10 0.83 0
599015 -1.42 0.10 0.83 0
599019 -1.42 0.10 0.83 0
599023 -1.47 -0.10 0.83 0
599027 -1.47 -0.10 0.83 0
599031 -1.47 -0.10 0.83 0
599034 -1.47 -0.10 0.83 0
599038 -1.47 -0.10 0.83 0
599042 -1.61 -0.24 0.93 0
599046 -1.61 -0.24 0.93 0
599050 -1.61 -0.24 0.93 0
599053 -1.61 -0.24 0.93 0
599057 -1.61 -0.24 0.93 0
599061 -1.66 0.00 1.07 0
599065 -1.66 0.00 1.07 0
599069 -1.66 0.00 1.07 0
599073 -1.66 0.00 1.07 0
599076 -1.66 0.00 1.07 0
599080 -1.61 0.20 0.93 0
599084 -1.61 0.20 0.93 0
599088 -1.61 0.20 0.93 0
599092 -1.61 0.20 0.93 0
599096 -1.61 0.20 0.88 0
599100 -1.66 0.49 0.88 0
599104 -1.66 0.49 0.88 0
599108 -1.66 0.49 0.88 0
599112 -1.66 0.49 0.88 0
599116 -1.66 0.49 1.07 0
599120 -1.27 0.49 1.07 0
599123 -1.27 0.49 1.07 0
599127 -1.27 0.49 1.07 0
599131 -1.27 0.49 1.07 0
599135 -1.27 0.49 0.83 0
599139 -1.12 0.44 0.83 0
599142 -1.12 0.44 0.83 0
599146 -1.12 0.44 0.83 0
599150 -1.12 0.44 0.83 0
599154 -1.12 1.22 0.68 0
599158 -0.49 0.83 0.68 0
599162 -0.49 0.83 0.68 0
599166 -0.49 0.83 0.68 0
599169 -0.49 0.83 0.68 3867
599173 2.64 -0.24 1.12 3908
599177 2.49 -0.24 1.12 3913
599181 2.49 -0.24 1.12 4071
599185 2.49 -0.24 1.12 4095
599188 2.49 -0.24 1.12 4095
599192 3.27 12.21 -3.22 4095
599196 3.66 12.21 -3.22 4095
599200 3.66 12.21 -3.22 4095
599204 3.66 12.21 -3.22 4095
599207 3.66 12.21 -3.22 4095
599211 6.79 1.37 -0.98 4095
599215 6.35 1.37 -0.98 4095
599219 6.35 1.37 -0.98 4095
599223 6.35 1.37 -0.98 4095
599226 6.35 1.37 -0.98 4095
599230 6.35 -5.67 2.00 4095
599234 0.44 -5.81 2.00 4095
599238 0.44 -5.81 2.00 4095
599241 0.44 -5.81 2.00 4095
599246 0.44 -5.81 2.00 4095
599249 2.00 0.05 2.25 4095
599253 1.71 0.05 2.25 4095
599257 1.71 0.05 2.25 4047
599261 1.71 0.05 2.25 3970
599265 1.71 0.05 2.25 3879
599269 -0.64 1.22 1.95 3737
599272 -0.20 1.22 1.95 3602
599276 -0.20 1.22 1.95 3399
599280 -0.20 1.22 1.95 3183
599284 -0.20 1.22 1.95 3040
599288 -0.05 1.86 -0.34 2795
599292 -0.05 1.86 -0.34 2377
599296 -0.05 1.86 -0.34 2150
599300 -0.05 1.86 -0.34 1906
599303 -0.05 1.86 -0.34 1696
599307 -1.95 1.07 -0.34 1392
599311 -1.95 1.07 -0.34 1031
599315 -1.95 1.07 -0.34 656
599319 -1.95 1.07 -0.34 581
599323 -1.95 1.07 -0.34 593
599327 0.68 1.07 0.59 462
599330 0.68 1.07 0.59 560
599334 0.68 1.07 0.59 474
599338 0.68 1.07 0.59 387
599341 0.68 1.07 0.59 421
599345 0.15 -0.20 0.93 395
599349 0.15 -0.20 0.93 435
599353 0.15 -0.20 0.93 375
599357 0.15 -0.20 0.93 322
599361 0.15 -0.20 0.93 357
599365 0.59 0.49 0.73 336
599369 0.59 0.49 0.73 305
599372 0.59 0.49 0.73 315
599377 0.59 0.49 0.73 327
599380 0.59 0.49 0.73 400
599384 0.83 1.27 0.24 398
599388 0.83 1.27 0.24 330
599392 0.83 1.27 0.24 213
599395 0.83 1.27 0.24 252
599399 0.83 1.27 0.24 175
599403 -0.15 1.12 0.34 187
599407 -0.15 1.12 0.34 146
599411 -0.15 1.12 0.34 171
599415 -0.15 1.12 0.34 155
599419 -0.15 1.12 0.34 144
599422 -0.20 1.03 0.39 135
599426 -0.20 1.03 0.39 112
599430 -0.20 1.03 0.39 110
599434 -0.20 1.03 0.39 170
599438 -0.20 1.03 0.54 93
599442 -0.05 1.27 0.54 96
599446 -0.05 1.27 0.54 80
599450 -0.05 1.27 0.54 110
599454 -0.05 1.27 0.54 144
599457 -0.05 1.27 0.10 125
599461 -0.24 1.37 0.10 73
599465 -0.24 1.37 0.10 48
599469 -0.24 1.37 0.10 51
599473 -0.24 1.37 0.10 11
599477 -0.24 1.37 0.05 9
599480 -0.29 0.98 0.05 12
599484 -0.29 0.98 0.05 16
599488 -0.29 0.98 0.05 12
599492 -0.29 0.98 0.05 16
599495 -0.29 0.20 0.44 13
599499 -0.54 0.68 0.44 7
599503 -0.54 0.68 0.44 1
599507 -0.54 0.68 0.44 51
599511 -0.54 0.68 0.44 43
599515 -0.54 1.47 0.44 34
599518 -0.54 0.83 0.44 35
599522 -0.54 0.83 0.44 47
599526 -0.54 0.83 0.44 49
599529 -0.54 0.83 0.44 40
599553 -0.68 0.44 0.24 0
599556 -0.68 0.44 0.24 0
599656 -0.83 0.54 0.64 0
599660 -0.83 0.54 0.64 0
599664 -0.83 0.54 0.64 0
599668 -0.73 0.54 0.78 0
599672 -0.73 0.54 0.78 0
599676 -0.73 0.54 0.78 0
599679 -0.73 0.54 0.78 0
599683 -0.73 0.54 0.78 0
599687 -0.64 0.78 0.83 0
599691 -0.64 0.78 0.83 0
599695 -0.64 0.78 0.83 0
599699 -0.64 0.78 0.83 0
599702 -0.64 0.78 0.83 0
599706 -0.83 0.78 0.68 0
599710 -0.83 0.78 0.68 0
599714 -0.83 0.78 0.68 0
599718 -0.83 0.78 0.68 0
599722 -0.83 0.78 0.68 0
599726 -0.59 0.68 0.54 0
599729 -0.59 0.68 0.54 0
599733 -0.59 0.68 0.54 0
599737 -0.59 0.68 0.54 0
599741 -0.59 0.68 0.54 0
599745 -0.68 0.64 1.03 0
599749 -0.68 0.64 1.03 0
599752 -0.68 0.64 1.03 0
599756 -0.68 0.64 1.03 0
599760 -0.68 0.64 1.03 0
599764 -0.64 0.49 1.03 0
599768 -0.64 0.49 1.03 0
599772 -0.64 0.49 1.03 0
599776 -0.64 0.49 1.03 0
599780 -0.64 0.49 0.98 0
599783 -0.64 0.34 0.98 0
599787 -0.64 0.34 0.98 0
599791 -0.64 0.34 0.98 0
599795 -0.64 0.34 0.98 0
599799 -0.64 0.34 1.03 0
599803 -0.78 0.64 1.03 0
599807 -0.78 0.64 1.03 0
599810 -0.78 0.64 1.03 0
599814 -0.78 0.64 1.03 0
599818 -0.78 0.64 0.88 0
599822 -0.64 0.64 0.88 0
599826 -0.64 0.64 0.88 0
599830 -0.64 0.64 0.88 0
599833 -0.64 0.64 0.88 0
599837 -0.64 0.64 0.64 0
599841 -0.73 0.49 0.64 0
599845 -0.73 0.49 0.64 0
599849 -0.73 0.49 0.64 0
599853 -0.73 0.49 0.64 0
599857 -0.73 0.24 0.78 0
599861 -0.68 0.24 0.78 0
599864 -0.68 0.24 0.78 0
599868 -0.68 0.24 0.78 0
599872 -0.68 0.24 0.78 0
599876 -0.68 0.20 0.88 0
599880 -0.64 0.20 0.88 0
599883 -0.64 0.20 0.88 0
599887 -0.64 0.20 0.88 0
599891 -0.64 0.20 0.88 0
599895 -1.42 0.24 0.78 0
599899 -0.83 0.24 0.78 0
599902 -0.83 0.24 0.78 0
599906 -0.83 0.24 0.78 0
599910 -0.83 0.24 0.78 0
599914 -0.83 0.34 0.98 0
599918 -0.93 0.34 0.98 0
599921 -0.93 0.34 0.98 0
599925 -0.93 0.34 0.98 0
599929 -0.93 0.34 0.98 0
600002 -1.17 0.00 1.07 0
600006 -1.17 0.00 1.07 0
600010 -1.42 -0.05 1.17 0
600014 -1.42 -0.05 1.17 0
600017 -1.42 -0.05 1.17 0
600022 -1.42 -0.05 1.17 0
600026 -1.42 -0.05 1.17 0
600030 -1.66 0.29 0.78 0
600033 -1.66 0.29 0.78 0
600037 -1.66 0.29 0.78 0
600041 -1.66 0.29 0.78 0
600045 -1.66 0.29 0.78 0
600049 -1.66 0.29 0.93 0
600053 -1.66 0.29 0.93 0
600056 -1.66 0.29 0.93 0
600060 -1.66 0.29 0.93 0
600064 -1.66 0.29 0.93 0
600068 -1.66 0.24 0.88 0
600072 -1.66 0.24 0.88 0
600076 -1.66 0.24 0.88 0
600080 -1.66 0.24 0.88 0
600084 -1.66 0.24 1.07 0
600087 -1.47 -0.10 1.07 0
600091 -1.47 -0.10 1.07 0
600095 -1.47 -0.10 1.07 0
600099 -1.47 -0.10 1.07 0
600103 -1.47 -0.10 1.07 0
600107 -1.61 -0.05 1.07 0
600111 -1.61 -0.05 1.07 0
600115 -1.61 -0.05 1.07 0
600119 -1.61 -0.05 1.07 0
600122 -0.83 0.10 0.93 0
600126 -1.27 0.10 0.93 0
600130 -1.27 0.10 0.93 0
600134 -1.27 0.10 0.93 0
600138 -1.27 0.10 0.93 0
600142 -0.49 0.20 0.54 3565
600145 -0.54 0.20 0.54 3842
600149 -0.54 0.20 0.54 3844
600153 -0.54 0.20 0.54 4023
600157 -0.54 0.20 0.54 4095
600161 1.81 10.01 -3.47 4095
600164 1.91 10.01 -3.47 4095
600168 1.91 10.01 -3.47 4095
600172 1.91 10.01 -3.47 4095
600212 1.07 -6.99 2.59 4095
600216 1.07 -6.99 2.59 4095
600220 1.76 -0.29 2.44 4095
600223 1.76 -0.29 2.44 4095
600227 1.76 -0.29 2.44 4095
600231 1.76 -0.29 2.44 4095
600235 1.76 -0.29 1.66 4095
600239 -0.20 1.27 1.71 4095
600242 -0.20 1.27 1.71 4045
601239 -1.47 0.20 0.78 0
601243 -1.47 0.34 0.83 0
601642 -0.54 0.24 0.83 205
601646 -0.54 0.24 0.83 208
601650 -0.54 0.24 0.83 212
601654 -0.54 0.24 0.83 202
601657 -0.54 0.24 0.83 169
601661 -0.54 0.44 0.68 186
601665 -0.54 0.44 0.68 157
601669 -0.54 0.44 0.68 171
601673 -0.54 0.44 0.68 139
601677 -0.54 0.44 0.68 144
601681 -0.73 0.24 0.68 123
601685 -0.73 0.24 0.68 77
601688 -0.73 0.24 0.68 75
601692 -0.73 0.24 0.68 92
601696 -0.73 0.24 0.68 85
601700 -0.88 0.24 0.73 87
601704 -0.88 0.24 0.73 67
601707 -0.88 0.24 0.73 78
601711 -0.88 0.24 0.73 80
601715 -0.88 0.24 0.73 75
601719 -1.12 0.20 0.78 76
601723 -1.12 0.20 0.78 79
601727 -1.12 0.20 0.78 90
601731 -1.12 0.20 0.78 65
601734 -1.12 0.20 0.00 64
601738 -1.27 0.29 0.68 63
601742 -1.27 0.29 0.68 57
601746 -1.27 0.29 0.68 47
601750 -1.27 0.29 0.68 73
601753 -1.27 0.29 0.68 81
601757 -1.22 0.20 0.64 82
601761 -1.22 0.20 0.64 74
601765 -1.22 0.20 0.64 67
601768 -1.22 0.20 0.64 48
601772 -1.22 0.20 1.42 9
601776 -1.32 0.20 0.78 17
601780 -1.32 0.20 0.78 17
601784 -1.32 0.20 0.78 15
601788 -1.32 0.20 0.78 0
601791 -1.32 0.20 0.78 31
601795 -1.27 0.15 0.83 23
601799 -1.27 0.15 0.83 32
601803 -1.27 0.15 0.83 33
601807 -1.27 0.15 0.83 48
601814 -1.17 -0.05 1.12 41
601818 -1.17 -0.05 1.12 61
601821 -1.17 -0.05 1.12 43
601825 -1.17 -0.05 1.12 20
601829 -1.17 -0.05 1.12 43
601833 -1.07 -0.24 0.78 33
601837 -1.07 -0.24 0.78 39
601841 -1.07 -0.24 0.78 35
601844 -1.07 -0.24 0.78 68
601848 -1.07 -0.24 0.78 43
601852 -0.98 -0.29 1.07 23
601856 -0.98 -0.29 1.07 26
601860 -0.98 -0.29 1.07 20
601864 -0.98 -0.29 1.07 30
601867 -0.98 -0.29 1.07 5
601871 -1.22 -0.05 0.93 5
601875 -1.22 -0.05 0.93 21
601879 -1.22 -0.05 0.93 16
601883 -1.22 -0.05 0.93 14
601886 -1.22 -0.05 0.93 20
601890 -1.12 0.15 0.78 32
601894 -1.12 0.15 0.78 0
601898 -1.12 0.15 0.78 0
601902 -1.12 0.15 0.78 0
601907 -1.12 0.20 0.78 0
601911 -1.12 0.20 0.78 0
601915 -1.12 0.20 0.78 0
601919 -1.12 0.20 0.78 0
601922 -1.12 0.20 0.78 0
601926 -1.12 0.20 0.73 0
601930 -0.98 0.20 0.73 0
601934 -0.98 0.20 0.73 0
601939 -0.98 0.20 0.73 0
601943 -0.98 0.20 0.73 0
601946 -0.88 0.29 0.73 0
601950 -0.88 0.29 0.73 0
601954 -0.88 0.29 0.73 0
601958 -0.88 0.29 0.73 0
601961 -0.88 0.29 0.73 0
601965 -0.98 0.29 0.83 0
601969 -0.98 0.29 0.83 0
601973 -0.98 0.29 0.83 0
601977 -0.98 0.29 0.83 0
601981 -0.98 0.29 0.83 0
601985 -1.03 0.34 0.78 0
601988 -1.03 0.34 0.78 0
601992 -1.03 0.34 0.78 0
601996 -1.03 0.34 0.78 0
602000 -1.03 0.34 0.78 0
602004 -1.03 0.20 1.17 0
602007 -1.03 0.20 1.17 0
602011 -1.03 0.20 1.17 0
602015 -1.03 0.20 1.17 0
602019 -1.03 0.20 1.17 0
602023 -0.98 0.29 0.73 0
602027 -0.98 0.29 0.73 0
602031 -0.98 0.29 0.73 0
602034 -0.98 0.29 0.73 0
602038 -0.98 0.29 1.51 0
602042 -1.03 0.10 1.03 0
602046 -1.03 0.10 1.03 0
602050 -1.03 0.10 1.03 0
602054 -1.03 0.10 1.03 0
602057 -1.03 0.10 0.24 0
602061 -1.12 0.20 0.54 0
602065 -1.12 0.20 0.54 0
602069 -1.12 0.20 0.54 0
602073 -1.12 0.20 0.54 0
602077 -1.12 0.20 1.17 0
602080 -1.27 -0.10 1.17 0
602084 -1.27 -0.10 1.17 0
602088 -1.27 -0.10 1.17 0
602092 -1.27 -0.10 1.17 0
602096 -1.27 -0.10 0.98 0
602100 -1.03 0.05 0.98 0
602103 -1.03 0.05 0.98 0
602107 -1.03 0.05 0.98 0
602111 -1.03 0.05 0.98 0
602115 -1.03 0.05 0.83 0
602119 -1.22 -0.29 0.83 0
602123 -1.22 -0.29 0.83 0
602126 -1.22 -0.29 0.83 0
602130 -1.22 -0.29 0.83 0
602134 -1.22 -0.29 0.98 0
602138 -1.37 0.00 0.98 0
602142 -1.37 0.00 0.98 0
602145 -1.37 0.00 0.98 0
602193 -1.61 0.20 0.88 0
602196 -1.61 0.20 0.88 0
602200 -1.61 0.20 0.88 0
602204 -1.61 0.20 0.88 0
602208 -1.61 0.20 0.88 0
602212 -1.42 0.39 0.93 0
602215 -1.42 0.39 0.93 0
602219 -1.42 0.39 0.93 0
602263 -0.98 0.59 0.54 0
602267 -0.98 0.59 0.20 0
602270 -0.54 0.78 0.20 0
602274 -0.54 0.78 0.20 3487
602278 -0.54 0.78 0.20 3662
