millis,a_x,a_y,a_z,f
819738,-0.39,0.73,1.27,0
819742,-0.39,0.73,1.27,0
819747,-0.39,0.73,1.27,0
819751,-0.39,0.73,1.27,0
819755,-0.64,0.83,1.22,0
819759,-0.64,0.83,1.22,0
819764,-0.64,0.83,1.22,0
819768,-0.64,0.83,1.22,0
819772,-0.64,0.83,1.22,0
819777,-0.59,0.83,1.22,0
819781,-0.59,0.83,1.22,0
819785,-0.59,0.83,1.22,0
819790,-0.59,0.83,1.22,0
819794,-0.44,0.68,0.98,0
819798,-0.44,0.68,0.98,0
819802,-0.44,0.68,0.98,0
819807,-0.44,0.68,0.98,0
819811,-0.44,1.47,1.22,0
819815,-0.54,0.88,1.22,0
819820,-0.54,0.88,1.22,0
819824,-0.54,0.88,1.22,0
819828,-0.54,0.88,1.22,0
819833,-0.39,0.83,0.88,0
819837,-0.39,0.83,0.88,0
819841,-0.39,0.83,0.88,0
819846,-0.39,0.83,0.88,0
819850,-0.54,0.78,0.88,0
819854,-0.54,0.78,0.88,0
819858,-0.54,0.78,0.88,0
819863,-0.54,0.78,0.88,0
819867,-0.54,0.78,0.88,0
819872,-0.64,0.83,0.88,0
819891,-0.64,0.83,0.83,0
819895,-0.64,0.83,0.83,0
819900,-0.64,0.83,0.83,0
819904,-0.64,0.83,0.83,0
819908,-0.73,0.68,0.83,0
819913,-0.73,0.68,0.83,0
819917,-0.73,0.68,0.83,0
819921,-0.73,0.68,0.83,0
819926,-0.93,0.83,0.88,0
819930,-0.93,0.83,0.88,0
819934,-0.93,0.83,0.88,0
819938,-0.93,0.83,0.88,0
819943,-0.93,0.83,0.93,0
819947,-0.78,0.68,0.93,0
819951,-0.78,0.68,0.93,0
819956,-0.78,0.68,0.93,0
819960,-0.78,0.68,0.93,0
819964,-0.83,0.88,0.98,0
819969,-0.83,0.88,0.98,0
819973,-0.83,0.88,0.98,0
819977,-0.83,0.88,0.98,0
819981,-0.83,0.88,0.93,0
819986,-1.03,0.88,0.93,0
819990,-1.03,0.88,0.93,0
819994,-1.03,0.88,0.93,0
819998,-1.03,0.88,0.93,0
820018,-0.88,0.88,0.93,0
820023,-1.03,0.93,0.98,0
820027,-1.03,0.93,0.98,0
820031,-1.03,0.93,0.98,0
820036,-1.03,0.93,0.98,0
820040,-0.98,0.83,0.83,0
820044,-0.98,0.83,0.83,0
820049,-0.98,0.83,0.83,0
820053,-0.98,0.83,0.83,0
820057,-0.98,0.83,1.07,0
820062,-0.78,0.64,1.07,0
820066,-0.78,0.64,1.07,0
820070,-0.78,0.64,1.07,0
820075,-0.78,0.64,1.07,0
820079,-0.83,0.64,1.22,0
820083,-0.83,0.64,1.22,0
820088,-0.83,0.64,1.22,0
820092,-0.83,0.64,1.22,0
820097,-0.83,0.34,1.17,0
820101,-0.83,0.34,1.17,0
820105,-0.83,0.34,1.17,0
820110,-0.83,0.34,1.17,0
820114,-0.83,0.34,1.27,0
820118,-0.83,0.44,1.27,0
820122,-0.83,0.44,1.27,0
820127,-0.83,0.44,1.27,0
820131,-0.83,0.44,1.27,0
820135,-0.88,0.2,1.17,0
820139,-0.88,0.2,1.17,0
820144,-0.88,0.2,1.17,0
820148,-0.88,0.2,1.17,0
820152,-0.88,0.2,1.56,0
820156,-1.22,0.05,1.56,0
820161,-1.22,0.05,1.56,0
820165,-1.22,0.05,1.56,0
820169,-1.22,0.05,1.56,0
820173,-1.86,-0.15,1.66,0
820247,-2.93,-0.78,2,0
820252,-1.76,-0.83,2,0
820256,-1.76,-0.83,2,0
820260,-1.76,-0.83,2,0
820265,-1.76,-0.83,2,2610
820269,0.64,-0.05,0.59,3393
820273,0.64,-0.05,0.59,3825
820278,0.64,-0.05,0.59,4095
820282,0.64,-0.05,0.59,4095
820286,6.79,13.78,-5.42,4095
820291,6.79,13.78,-5.42,4095
820295,6.79,13.78,-5.42,4095
820299,6.79,13.78,-5.42,4095
820304,6.79,13.78,0.93,4095
820308,4.25,1.86,0.93,4095
820312,4.25,1.86,0.93,4095
820316,4.25,1.86,0.93,4095
820321,4.25,1.86,0.93,4095
820325,2.64,-5.52,1.27,4095
820329,2.64,-5.52,1.27,4095
820334,2.64,-5.52,1.27,4095
820338,2.64,-5.52,1.27,4095
820342,2.64,-3.96,0.34,4095
820347,0.54,-3.96,0.34,4095
820351,0.54,-3.96,0.34,4095
820356,0.54,-3.96,0.34,4095
820360,0.54,-3.96,0.34,4095
820364,1.03,0.34,-0.68,4095
820369,1.03,0.34,-0.68,4095
820373,1.03,0.34,-0.68,4095
820377,1.03,0.34,-0.68,4095
820381,0.78,0.78,-0.29,4095
820386,0.78,0.78,-0.29,4062
820390,0.78,0.78,-0.29,3962
820395,0.78,0.78,-0.29,3879
820399,0.78,0.78,0.68,3750
820403,-0.05,0.2,0.68,3374
820408,-0.05,0.2,0.68,3004
820412,-0.05,0.2,0.68,2749
820416,-0.05,0.2,0.68,2423
820422,-0.54,0.54,1.03,1847
820426,-0.54,0.54,1.03,1555
820430,-0.54,0.54,1.03,957
820435,-0.54,0.54,1.03,815
820439,0.78,0.78,1.32,610
820443,0.78,0.78,1.32,432
820447,0.78,0.78,1.32,386
820452,0.78,0.78,1.32,340
820456,0.78,0.78,1.76,208
820460,0.34,0.2,1.76,143
820464,0.34,0.2,1.76,151
820468,0.34,0.2,1.76,109
820473,0.34,0.2,1.76,148
820477,0.1,-0.24,1.32,26
820481,0.1,-0.24,1.32,91
820485,0.1,-0.24,1.32,125
820490,0.1,-0.24,1.32,128
820494,0.1,-0.24,1.03,127
820498,0.29,0.24,1.03,121
820502,0.29,0.24,1.03,45
820573,-0.05,0.83,0.24,0
820578,-0.05,0.83,0.24,0
820582,-0.05,0.83,0.24,0
820586,-0.05,0.83,0.24,0
820591,-0.29,1.17,0.29,0
820595,-0.29,1.17,0.29,0
820599,-0.29,1.17,0.29,0
820604,-0.29,1.17,0.29,0
820608,-0.29,1.17,0.15,0
820612,-0.15,1.51,0.15,0
820617,-0.15,1.51,0.15,0
820621,-0.15,1.51,0.15,0
820625,-0.15,1.51,0.15,0
820630,0.1,1.42,0.15,0
820634,0.1,1.42,0.15,0
820638,0.1,1.42,0.15,0
820642,0.1,1.42,0.15,0
820647,0.1,1.42,0.49,0
820651,-0.44,0.93,0.49,0
820655,-0.44,0.93,0.49,0
820660,-0.44,0.93,0.49,0
820664,-0.44,0.93,0.49,0
820668,-0.49,0.88,0.29,0
820672,-0.49,0.88,0.29,0
820677,-0.49,0.88,0.29,0
820681,-0.49,0.88,0.29,0
820685,-0.59,0.64,0.59,0
820690,-0.59,0.64,0.59,0
820694,-0.59,0.64,0.59,0
820698,-0.59,0.64,0.59,0
820703,-0.59,0.64,0.39,0
820707,-0.39,0.93,0.39,0
820711,-0.39,0.93,0.39,0
820715,-0.39,0.93,0.39,0
820720,-0.39,0.93,0.39,0
820724,-0.44,0.64,0.68,0
820728,-0.44,0.64,0.68,0
820733,-0.44,0.64,0.68,0
820737,-0.44,0.64,0.68,0
820741,-0.44,0.64,0.68,0
820745,-0.88,0.68,0.68,0
820750,-0.88,0.68,0.68,0
820754,-0.88,0.68,0.68,0
820759,-0.88,0.68,0.68,0
820763,-0.68,0.88,0.83,0
820767,-0.68,0.88,0.83,0
820771,-0.68,0.88,0.83,0
820776,-0.68,0.88,0.83,0
820780,-0.68,0.93,0.83,0
820784,-0.73,0.93,0.83,0
820789,-0.73,0.93,0.83,0
820793,-0.73,0.93,0.83,0
820797,-0.73,0.93,0.83,0
820801,-0.73,0.93,0.88,0
820806,-0.73,0.93,0.88,0
820810,-0.73,0.93,0.88,0
820814,-0.73,0.93,0.88,0
820819,-0.68,0.73,0.64,0
820823,-0.68,0.73,0.64,0
820827,-0.68,0.73,0.64,0
820831,-0.68,0.73,0.64,0
820836,-0.68,0.73,0.78,0
820840,-0.88,0.88,0.78,0
820844,-0.88,0.88,0.78,0
820849,-0.88,0.88,0.78,0
820853,-0.88,0.88,0.78,0
820857,-0.54,0.59,0.73,0
820861,-0.54,0.59,0.73,0
820866,-0.54,0.59,0.73,0
820870,-0.54,0.59,0.73,0
820874,-0.54,0.59,1.03,0
820879,-0.64,0.73,1.03,0
820883,-0.64,0.73,1.03,0
820887,-0.64,0.73,1.03,0
820891,-0.64,0.73,1.03,0
820935,-0.29,0.64,0.98,0
820939,-0.29,0.64,0.98,0
820944,-0.29,0.64,0.98,0
820948,-0.29,0.64,0.98,0
820952,-0.59,0.68,1.03,0
820957,-0.59,0.68,1.03,0
820961,-0.59,0.68,1.03,0
820965,-0.59,0.68,1.03,0
820970,-0.59,0.59,1.17,0
820974,-0.64,0.59,1.17,0
820978,-0.64,0.59,1.17,0
820983,-0.64,0.59,1.17,0
820987,-0.64,0.59,1.17,0
820992,-0.59,0.49,1.17,0
820996,-0.59,0.49,1.17,0
821000,-0.59,0.49,1.17,0
821004,-0.59,0.49,1.17,0
821009,-0.49,0.68,1.22,0
821013,-0.49,0.68,1.22,0
821018,-0.49,0.68,1.22,0
821022,-0.49,0.68,1.22,0
821026,-0.49,0.68,0.98,0
821030,-0.49,0.59,0.98,0
821035,-0.49,0.59,0.98,0
821039,-0.49,0.59,0.98,0
821043,-0.49,0.59,0.98,0
821048,-0.39,0.68,1.22,0
821052,-0.39,0.68,1.22,0
821056,-0.39,0.68,1.22,0
821061,-0.39,0.68,1.22,0
821065,-0.59,0.88,0.78,0
821070,-0.59,0.88,0.78,0
821074,-0.59,0.88,0.78,0
821078,-0.59,0.88,0.78,0
821082,-0.59,0.88,1.03,0
821087,-0.59,0.78,1.03,0
821091,-0.59,0.78,1.03,0
821096,-0.59,0.78,1.03,0
821100,-0.59,0.78,1.03,0
821104,-0.49,0.78,1.17,0
821108,-0.49,0.78,1.17,0
821113,-0.49,0.78,1.17,0
821117,-0.49,0.78,1.17,0
821121,-0.49,0.78,1.03,0
821126,-0.49,0.78,1.03,0
821130,-0.49,0.78,1.03,0
821134,-0.49,0.78,1.03,0
821139,-0.49,0.78,1.03,0
821143,-0.39,0.73,1.03,0
821147,-0.39,0.73,1.03,0
821151,-0.39,0.73,1.03,0
821156,-0.39,0.73,1.03,0
821160,-0.44,0.98,1.03,0
821164,-0.44,0.98,1.03,0
821169,-0.44,0.98,1.03,0
821173,-0.44,0.98,1.03,0
821177,-0.44,0.98,1.27,0
821182,-0.54,0.88,1.27,0
821186,-0.54,0.88,1.27,0
821190,-0.54,0.88,1.27,0
821195,-0.54,0.88,1.27,0
821199,-0.49,0.73,1.03,0
821203,-0.49,0.73,1.03,0
821207,-0.49,0.73,1.03,0
821212,-0.49,0.73,1.03,0
821216,-0.49,1.51,0.98,0
821220,-0.54,1.03,0.98,0
821224,-0.54,1.03,0.98,0
821229,-0.54,1.03,0.98,0
821233,-0.54,1.03,0.98,0
821237,-0.49,0.73,0.88,0
821242,-0.49,0.73,0.88,0
821246,-0.49,0.73,0.88,0
821250,-0.49,0.73,0.88,0
821269,-0.64,0.83,0.93,0
821273,-0.64,0.05,0.93,0
821277,-0.64,0.73,0.93,0
821285,-0.64,0.73,0.93,0
821289,-0.64,0.73,0.93,0
821397,-0.49,0.73,1.03,0
821401,-0.49,0.73,1.03,0
821406,-0.49,0.73,1.03,0
821410,-0.78,0.44,1.03,0
821414,-0.78,0.44,1.03,0
821419,-0.78,0.44,1.03,0
821423,-0.78,0.44,1.03,0
821427,-0.64,0.59,0.98,0
821431,-0.64,0.59,0.98,0
821436,-0.64,0.59,0.98,0
821440,-0.64,0.59,0.98,0
821444,-0.64,0.68,1.17,0
821449,-0.68,0.68,1.17,0
821453,-0.68,0.68,1.17,0
821457,-0.68,0.68,1.17,0
821461,-0.68,0.68,1.17,0
821466,-0.73,0.49,1.03,0
821470,-0.73,0.49,1.03,0
821474,-0.73,0.49,1.03,0
821479,-0.73,0.49,1.03,0
821483,-0.73,0.54,1.03,0
821487,-0.73,0.54,1.03,0
821491,-0.73,0.54,1.03,0
821496,-0.73,0.54,1.03,0
821500,-0.73,0.54,1.07,0
821504,-0.68,0.68,1.07,0
821508,-0.68,0.68,1.07,0
821513,-0.68,0.68,1.07,0
821517,-0.68,0.68,1.07,0
821564,-1.95,0.34,1.56,0
821568,-1.95,0.34,1.56,0
821573,-1.95,0.34,1.56,0
821577,-1.95,-0.44,1.61,0
821581,-2.2,-0.05,1.61,0
821586,-2.2,-0.05,1.61,0
821590,-2.2,-0.05,1.61,0
821594,-2.2,-0.05,1.61,0
821598,-2.88,-0.2,1.66,0
821603,-2.88,-0.2,1.66,0
821670,-0.05,0.98,-2.3,4095
821675,10.21,13.48,-2.1,4095
821679,10.21,13.48,-2.1,4095
821683,10.21,13.48,-2.1,4095
821688,10.21,13.48,-2.1,4095
821692,7.47,2.49,-2.44,4095
821696,7.47,2.49,-2.44,4095
821701,7.47,2.49,-2.44,4095
821705,7.47,2.49,-2.44,4095
821709,7.47,2.49,2,4095
821718,5.72,-4.3,2,4095
821723,5.72,-4.3,2,4095
821727,5.72,-4.3,2,4095
821732,-0.54,-2.93,2.44,4095
821736,-0.54,-2.93,2.44,4095
821740,-0.54,-2.93,2.44,4095
821745,-0.54,-2.93,2.44,4095
821749,-0.29,-0.83,0.78,4095
821753,-0.29,-0.83,0.78,4095
821758,-0.29,-0.83,0.78,4095
821762,-0.29,-0.83,0.78,4080
821766,-0.29,-0.83,-0.88,4027
821771,0.59,1.17,-0.88,3968
821775,0.59,1.17,-0.88,3823
821779,0.59,1.17,-0.88,3602
821784,0.59,1.17,-0.88,3207
821788,-1.17,1.27,0.83,2878
821792,-1.17,1.27,0.83,2407
821797,-1.17,1.27,0.83,2177
821801,-1.17,1.27,0.83,1735
821805,-0.39,0.73,1.61,1195
821810,-0.15,0.73,1.61,999
821817,-0.15,0.73,1.61,879
821822,-0.15,0.73,1.61,713
821826,0.44,0.73,0.98,386
821830,0.44,0.73,0.98,383
821834,0.44,0.73,0.98,364
821839,0.44,0.73,0.98,165
821843,0.44,0.73,0.83,138
821847,0.29,0.39,0.83,144
821851,0.29,0.39,0.83,191
821855,0.29,0.39,0.83,265
821860,0.29,0.39,0.83,265
821864,0.39,0.88,-0.1,260
821868,0.39,0.88,-0.1,101
821875,0.39,0.88,-0.1,64
821881,0.39,1.32,0.54,0
821885,0.29,1.32,0.54,4
821890,0.29,1.32,0.54,0
821894,0.29,1.32,0.54,0
821898,0.29,1.32,0.54,0
821903,0.2,0.93,0.64,0
821907,0.2,0.93,0.64,0
821911,0.2,0.93,0.64,0
821915,0.2,0.93,0.64,0
821919,-0.59,0.93,0.54,0
821924,-0.05,0.93,0.54,0
821928,-0.05,0.93,0.54,0
821932,-0.05,0.93,0.54,0
821936,-0.05,0.93,0.54,0
821941,-0.05,1.17,0.34,0
821950,-0.05,1.17,0.34,0
821955,-0.05,1.17,0.34,0
821959,0.15,1.07,0,0
821963,0.15,1.07,0,0
821967,0.15,1.07,0,0
821971,0.15,1.07,0,0
821976,0.15,1.07,-0.05,0
821980,-0.1,1.12,-0.05,0
821984,-0.1,1.12,-0.05,0
821989,-0.1,1.12,-0.05,0
821993,-0.1,1.12,0.73,0
821997,-0.1,0.88,0.44,0
822031,-0.24,1.07,0.49,0
822035,-0.24,1.32,0.59,0
822039,-0.24,1.32,0.59,0
822044,-0.24,1.32,0.59,0
822048,-0.24,1.32,0.59,0
822052,-0.24,1.12,0.88,0
822057,-0.34,1.12,0.88,0
822062,-0.34,1.12,0.88,0
822066,-0.34,1.12,0.88,0
822070,-0.34,1.12,0.54,0
822075,-0.29,1.17,0.54,0
822079,-0.29,1.17,0.54,0
822083,-0.29,1.17,0.54,0
822088,-0.29,1.17,0.54,0
822092,-0.29,0.88,0.78,0
822096,-0.29,0.88,0.78,0
822100,-0.29,0.88,0.78,0
822105,-0.29,0.88,0.78,0
822109,-0.29,1.03,0.83,0
822113,-0.29,1.03,0.83,0
822118,-0.29,1.03,0.83,0
822122,-0.29,1.03,0.83,0
822126,-0.29,1.03,0.05,0
822130,-0.29,0.93,0.73,0
822135,-0.29,0.93,0.73,0
822139,-0.29,0.93,0.73,0
822143,-0.29,0.93,0.73,0
822148,-0.34,0.93,1.22,0
822152,-0.34,0.93,1.22,0
822156,-0.34,0.93,1.22,0
822161,-0.34,0.93,1.22,0
822165,-0.34,0.93,1.17,0
822169,-0.34,0.78,1.17,0
822174,-0.34,0.78,1.17,0
822178,-0.34,0.78,1.17,0
822182,-0.34,0.78,1.17,0
822187,-0.39,0.68,1.03,0
822191,-0.39,0.68,1.03,0
822196,-0.39,0.68,1.03,0
822200,-0.39,0.68,1.03,0
822204,-0.34,0.59,1.03,0
822209,-0.34,0.59,1.03,0
822213,-0.34,0.59,1.03,0
822217,-0.34,0.59,1.03,0
822222,-0.34,0.59,1.22,0
822226,-0.2,0.54,1.22,0
822230,-0.2,0.54,1.22,0
822235,-0.2,0.54,1.22,0
822239,-0.2,0.54,1.22,0
822243,-0.44,0.68,1.03,0
822248,-0.44,0.68,1.03,0
822252,-0.44,0.68,1.03,0
822256,-0.44,0.68,1.03,0
822261,-0.44,0.68,1.12,0
822265,-0.44,0.59,1.12,0
822269,-0.44,0.59,1.12,0
822274,-0.44,0.59,1.12,0
822278,-0.44,0.59,1.12,0
822282,-0.2,0.68,1.07,0
822287,-0.2,0.68,1.07,0
822291,-0.2,0.68,1.07,0
822295,-0.2,0.68,1.07,0
822300,-0.24,0.78,1.07,0
822304,-0.24,0.78,1.07,0
822308,-0.24,0.78,1.07,0
822313,-0.24,0.78,1.07,0
822317,-0.24,0.78,1.22,0
822321,-0.34,0.88,1.22,0
822326,-0.34,0.88,1.22,0
822330,-0.34,0.88,1.22,0
822334,-0.34,0.88,1.22,0
822338,-0.44,0.83,1.37,0
822343,-0.44,0.83,1.37,0
822347,-0.44,0.83,1.37,0
822351,-0.44,0.83,1.37,0
822355,-0.44,0.83,0.98,0
822360,-0.39,0.98,0.98,0
822364,-0.39,0.98,0.98,0
822368,-0.39,0.98,0.98,0
822373,-0.39,0.98,0.98,0
822377,-0.34,0.83,1.42,0
822382,-0.34,0.83,1.42,0
822386,-0.34,0.83,1.42,0
822390,-0.34,0.83,1.42,0
822395,-0.44,0.98,0.88,0
822399,-0.44,0.98,0.88,0
822403,-0.44,0.98,0.88,0
822408,-0.44,0.98,0.88,0
822412,-0.44,0.98,1.07,0
822417,-0.24,0.93,1.07,0
822421,-0.24,0.93,1.07,0
822425,-0.24,0.93,1.07,0
822430,-0.24,0.93,1.07,0
822434,-0.44,0.93,1.27,0
822438,-0.44,0.93,1.27,0
822443,-0.44,0.93,1.27,0
822447,-0.44,0.93,1.27,0
822451,-0.29,1.07,1.03,0
822456,-0.29,1.07,1.03,0
822460,-0.29,1.07,1.03,0
822464,-0.29,1.07,1.03,0
822469,-0.29,1.07,1.07,0
822473,-0.39,1.12,1.07,0
822477,-0.39,1.12,1.07,0
822482,-0.39,1.12,1.07,0
822486,-0.39,1.12,1.07,0
822490,-0.34,0.88,1.17,0
822495,-0.34,0.88,1.17,0
822499,-0.34,0.88,1.17,0
822503,-0.34,0.88,1.17,0
822508,-0.34,0.83,0.98,0
822512,-0.29,0.83,0.98,0
822516,-0.29,0.83,0.98,0
822521,-0.29,0.83,0.98,0
822525,-0.29,0.83,0.98,0
822529,-0.44,0.83,1.17,0
822534,-0.44,0.83,1.17,0
822538,-0.44,0.83,1.17,0
822542,-0.44,0.83,1.17,0
822547,-0.44,0.83,1.12,0
822551,-0.44,0.83,1.12,0
822555,-0.44,0.83,1.12,0
822560,-0.44,0.83,1.12,0
822564,-0.44,0.83,1.12,0
822568,-0.44,0.88,1.12,0
822573,-0.44,0.88,1.12,0
822577,-0.44,0.88,1.12,0
822581,-0.44,0.88,1.12,0
822586,-0.49,0.88,1.27,0
822590,-0.49,0.88,1.27,0
822594,-0.49,0.88,1.27,0
822599,-0.49,0.88,1.27,0
822603,-0.49,0.93,0.98,0
822607,-0.29,0.93,0.98,0
822611,-0.29,0.93,0.98,0
822615,-0.29,0.93,0.98,0
822620,-0.29,0.93,0.98,0
822624,-0.49,0.93,0.93,0
822628,-0.49,0.93,0.93,0
822633,-0.49,0.93,0.93,0
822637,-0.49,0.93,0.93,0
822641,-0.39,1.03,0.93,0
822645,-0.39,1.03,0.93,0
822649,-0.39,1.03,0.93,0
822676,-0.34,0.78,0.83,0
822681,-0.49,0.78,1.12,0
822685,-0.49,0.78,1.12,0
822689,-0.49,0.78,1.12,0
822694,-0.49,0.78,1.12,0
822698,-0.44,0.93,0.88,0
822702,-0.44,0.93,0.88,0
822707,-0.44,0.93,0.88,0
822711,-0.44,0.93,0.88,0
822715,-0.44,0.93,0.83,0
822720,-0.49,0.88,0.83,0
822724,-0.49,0.88,0.83,0
822839,-0.78,0.68,0.88,0
822843,-0.78,0.68,0.88,0
822847,-0.78,0.68,0.88,0
822852,-0.88,0.64,1.17,0
822856,-0.88,0.64,1.17,0
822860,-0.88,0.64,1.17,0
822864,-0.88,0.64,1.17,0
822942,-1.86,0.1,1.22,0
822946,-2.54,-0.1,1.22,0
822950,-2.54,-0.1,1.22,0
822955,-2.54,-0.1,1.22,0
822959,-2.54,-0.1,1.22,0
822964,-2.54,-0.83,1.61,0
822968,-2.64,-0.83,1.61,0
822972,-2.64,-0.83,1.61,0
822977,-2.64,-0.83,1.61,0
822981,-2.64,-0.83,2.39,0
822985,-3.32,-1.07,2.34,0
822990,-3.32,-1.07,2.34,0
822994,-3.32,-1.07,2.34,0
822998,-3.32,-1.07,2.34,0
823003,-2.39,-0.39,1.91,0
823007,-2.39,-0.39,1.91,0
823012,-2.39,-0.39,1.91,0
823016,-2.39,-0.39,1.91,0
823020,-0.05,-0.34,1.03,0
823025,-0.29,-0.34,1.03,0
823029,-0.29,-0.34,1.03,2901
823034,-0.29,-0.34,1.03,3471
823038,-0.29,-0.34,0.24,4095
823042,12.51,-1.07,0.24,4095
823046,12.51,-1.07,0.24,4095
823051,12.51,-1.07,0.24,4095
823055,12.51,-1.07,0.24,4095
823059,6.35,8.3,-6.55,4095
823064,6.35,8.3,-6.55,4095
823068,6.35,8.3,-6.55,4095
823072,6.35,8.3,-6.55,4095
823077,6.35,8.3,2.59,4095
823081,4.84,-2.98,2.59,4095
823085,4.84,-2.98,2.59,4095
823089,4.84,-2.98,2.59,4095
823094,4.84,-2.98,2.59,4095
823098,0.68,-3.81,3.32,4095
823102,0.68,-3.81,3.32,4095
823107,0.68,-3.81,3.32,4095
823112,0.68,-3.81,3.32,4095
823117,-0.15,-1.42,0.29,4095
823121,-0.15,-1.42,0.29,4095
823125,-0.15,-1.42,0.29,4095
823130,-0.15,-1.42,0.29,4095
823134,-0.15,0.15,-0.24,4087
823138,0.88,0.39,-0.24,3997
823143,0.88,0.39,-0.24,3839
823147,0.88,0.39,-0.24,3563
823151,0.88,0.39,-0.24,3197
823156,-0.64,0.73,0.2,2834
823160,-0.64,0.73,0.2,2071
823164,-0.64,0.73,0.2,1900
823169,-0.64,0.73,0.2,1315
823173,0.15,0.98,1.22,1041
823177,0.15,0.98,1.22,798
823181,0.15,0.98,1.22,576
823186,0.15,0.98,1.22,462
823190,0.15,0.98,1.42,299
823194,0.59,0.39,1.42,276
823198,0.59,0.39,1.42,443
823203,0.59,0.39,1.42,256
823207,0.59,0.39,1.42,121
823211,0.05,0.29,0.78,252
823215,0.05,0.29,0.78,243
823220,0.05,0.29,0.78,203
823224,0.05,0.29,0.78,203
823228,0.05,0.29,0.49,93
823232,0.39,0.73,0.49,170
823237,0.39,0.73,0.49,85
823241,0.39,0.73,0.49,0
823245,0.39,0.73,0.49,0
823249,0.78,1.32,0.34,0
823254,0.78,1.32,0.34,0
823258,0.78,1.32,0.34,0
823262,0.78,1.32,0.34,0
823266,0.78,1.32,0.34,0
823271,0.39,1.07,0.34,0
823275,0.39,1.07,0.34,0
823279,0.39,1.07,0.34,0
823284,0.39,1.07,0.34,0
823288,0.24,0.88,0.24,0
823292,0.24,0.88,0.24,0
823296,0.24,0.88,0.24,0
823301,0.24,0.88,0.24,0
823305,0.24,0.1,0.15,0
823309,0.49,0.54,0.15,0
823313,0.49,0.54,0.15,0
823318,0.49,0.54,0.15,0
823324,0.49,0.54,0.05,0
823328,-0.1,0.68,0.05,0
823332,-0.1,0.68,0.05,0
823337,-0.1,0.68,0.05,0
823341,-0.1,0.68,0.05,0
823345,-0.24,0.93,0.05,0
823350,-0.24,0.93,0.05,0
823354,-0.24,0.93,0.05,0
823359,-0.24,0.93,0.05,0
823363,-0.44,0.88,0.29,0
823367,-0.44,0.88,0.29,0
823372,-0.44,0.88,0.29,0
823376,-0.44,0.88,0.29,0
823380,-0.44,0.88,0.44,0
823384,-0.29,1.12,0.44,0
823389,-0.29,1.12,0.44,0
823393,-0.29,1.12,0.44,0
823397,-0.29,1.12,0.44,0
823402,-0.29,0.93,0.29,0
823406,-0.29,0.93,0.29,0
823410,-0.29,0.93,0.29,0
823415,-0.29,0.93,0.29,0
823419,-0.29,0.93,0.24,0
823423,-0.44,0.98,0.24,0
823427,-0.44,0.98,0.24,0
823432,-0.44,0.98,0.24,0
823436,-0.44,0.98,0.24,0
823440,-0.29,0.88,0.39,0
823445,-0.29,0.88,0.39,0
823449,-0.29,0.88,0.39,0
823453,-0.29,0.88,0.39,0
823458,-0.29,0.73,0.64,0
823462,-0.29,0.73,0.64,0
823498,-0.49,0.73,0.78,0
823502,-0.49,0.73,0.78,0
823507,-0.49,0.73,0.78,0
823511,-0.49,0.73,0.78,0
823515,-0.64,0.78,0.54,0
823520,-0.64,0.78,0.54,0
823524,-0.64,0.78,0.54,0
823528,-0.64,0.78,0.54,0
823533,-0.64,0,0.49,0
823537,-0.44,0.68,0.49,0
823541,-0.44,0.68,0.49,0
823546,-0.44,0.68,0.49,0
823550,-0.44,0.68,0.49,0
823554,-0.49,0.59,0.68,0
823559,-0.49,0.59,0.68,0
823563,-0.49,0.59,0.68,0
823567,-0.49,0.59,0.68,0
823572,-0.44,0.68,0.59,0
823576,-0.44,0.68,0.59,0
823580,-0.44,0.68,0.59,0
823585,-0.44,0.68,0.59,0
823589,-0.44,0.68,0.93,0
823593,-0.39,0.78,0.93,0
823597,-0.39,0.78,0.93,0
823602,-0.39,0.78,0.93,0
823606,-0.39,0.78,0.93,0
823610,-0.29,0.59,0.59,0
823615,-0.29,0.59,0.59,0
823619,-0.29,0.59,0.59,0
823623,-0.29,0.59,0.59,0
823628,-0.29,0.59,0.93,0
823632,-0.54,0.59,0.93,0
823636,-0.54,0.59,0.93,0
823640,-0.54,0.59,0.93,0
823645,-0.54,0.59,0.93,0
823649,-0.29,0.64,0.93,0
823653,-0.29,0.64,0.93,0
823658,-0.29,0.64,0.93,0
823662,-0.29,0.64,0.93,0
823666,-0.29,0.59,1.03,0
823671,-0.29,0.59,1.03,0
823675,-0.29,0.59,1.03,0
823679,-0.29,0.59,1.03,0
823684,-0.29,0.59,1.03,0
823688,-0.49,0.54,0.98,0
823692,-0.49,0.54,0.98,0
823697,-0.49,0.54,0.98,0
823701,-0.49,0.54,0.98,0
823705,-0.39,0.59,0.78,0
823710,-0.39,0.59,0.78,0
823714,-0.39,0.59,0.78,0
823718,-0.39,0.59,0.78,0
823723,-0.39,0.59,0.83,0
823727,-0.44,0.54,0.83,0
823731,-0.44,0.54,0.83,0
823736,-0.44,0.54,0.83,0
823740,-0.44,0.54,0.83,0
823744,-0.29,0.68,0.78,0
823749,-0.29,0.68,0.78,0
823753,-0.29,0.68,0.78,0
823757,-0.29,0.68,0.78,0
823762,-0.44,0.59,0.83,0
823766,-0.44,0.59,0.83,0
823770,-0.44,0.59,0.83,0
823775,-0.44,0.59,0.83,0
823779,-0.44,0.59,1.03,0
823783,-0.34,0.68,1.03,0
823788,-0.34,0.68,1.03,0
823792,-0.34,0.68,1.03,0
